class,source,tile_id,polygon_id,n_px,confidence_weight,degenerate,own_angle_deg,nearest_other_class,nearest_other_angle_deg,margin_deg,suspect
plagioclase,hand,t0603,860,54,1.0,False,0.6686602955793425,lcp,1.4663219504590312,0.7976616548796888,False
plagioclase,hand,t0600,898,155,1.0,False,0.7413159266642849,olivine,1.540176627993804,0.7988607013295191,False
plagioclase,hand,t0599,847,61,1.0,False,1.041018882344001,olivine,1.8420732146494154,0.8010543323054145,False
olivine,hand,t0435,211,1310,1.0,False,1.109808252524903,hcp,1.91351536143086,0.8037071089059571,False
lcp,hand,t0599,133,782,1.0,False,0.8917759494828765,plagioclase,1.6955131135456074,0.8037371640627309,False
lcp,hand,t0599,103,150,1.0,False,2.004599866262332,plagioclase,2.8115868435470466,0.8069869772847147,False
lcp,hand,t0530,253,481,1.0,False,1.0075208443609582,plagioclase,1.8169910983017763,0.8094702539408181,False
olivine,hand,t0434,168,315,1.0,False,1.5696293829867654,hcp,2.3796916494422953,0.8100622664555299,False
lcp,hand,t0599,79,69,1.0,False,3.4311983028048783,hcp,4.244591557705098,0.8133932549002196,False
plagioclase,hand,t0598,791,937,1.0,False,1.0805285299801701,hcp,1.8958206152917079,0.8152920853115377,False
lcp,hand,t0601,135,803,1.0,False,0.7079478571934805,plagioclase,1.5288670825589112,0.8209192253654307,False
plagioclase,hand,t0531,989,28,1.0,False,0.5670823311777653,hcp,1.3913388939749862,0.8242565627972209,False
lcp,hand,t0599,246,570,1.0,False,2.2762054355950716,plagioclase,3.101892676003298,0.8256872404082265,False
lcp,hand,t0674,20,114,1.0,False,0.9008417147579504,plagioclase,1.7265913912465343,0.8257496764885839,False
lcp,hand,t0433,399,38,1.0,False,1.714277783260585,hcp,2.5411792433327576,0.8269014600721725,False
lcp,hand,t0672,86,22,1.0,False,1.1991966910932637,plagioclase,2.0262556495600026,0.8270589584667389,False
bland,reassigned,t1248,4059682476,4,1.0,True,1.3755748732672812,junk,2.205115855437923,0.8295409821706416,False
plagioclase,hand,t0531,829,40,1.0,False,0.5445787146850123,hcp,1.3752781416500999,0.8306994269650876,False
lcp,hand,t0601,117,48,1.0,False,0.6047836323921729,plagioclase,1.437749192624903,0.8329655602327302,False
lcp,hand,t0504,68,102,1.0,False,0.6185637445618958,plagioclase,1.4561112089850057,0.8375474644231099,False
lcp,hand,t0602,118,176,1.0,False,1.1540878562932144,plagioclase,1.993124783726717,0.8390369274335026,False
plagioclase,hand,t0600,759,451,1.0,False,0.8185567179117703,lcp,1.6584282808043265,0.8398715628925562,False
lcp,hand,t0599,28,48,1.0,False,1.4059602603420063,plagioclase,2.250064180725073,0.8441039203830669,False
junk,tag,t1162,186903718,1268,1.0,False,3.402823558631814,bland,4.24769627027078,0.8448727116389665,False
lcp,hand,t0432,50,144,1.0,False,0.48978047998983576,plagioclase,1.3380212172131902,0.8482407372233545,False
lcp,hand,t0364,101,126,1.0,False,0.4647802590227494,plagioclase,1.3180409726989057,0.8532607136761563,False
lcp,hand,t0601,21,76,1.0,False,0.645689486420874,plagioclase,1.4993237192674786,0.8536342328466047,False
lcp,hand,t0579,67,26,1.0,False,0.996736225045264,plagioclase,1.8516328709090983,0.8548966458638343,False
bland,reassigned,t1320,3641723969,129,1.0,False,1.3839969420225509,junk,2.239851357895897,0.8558544158733463,False
lcp,hand,t0579,17,223,1.0,False,1.0697132783181624,plagioclase,1.9344015300859778,0.8646882517678154,False
junk,tag,t1248,51470988,60,1.0,False,4.476136775731343,bland,5.341579325012485,0.8654425492811422,False
lcp,hand,t0579,25,89,1.0,False,3.2746810149220935,bland,4.140217964411369,0.8655369494892757,False
lcp,hand,t0504,36,80,1.0,False,1.240673487414666,plagioclase,2.1122700218523,0.871596534437634,False
junk,tag,t1444,3542278465,155,1.0,False,18.233603083114282,bland,19.107585021030815,0.8739819379165326,False
lcp,hand,t0504,46,84,1.0,False,0.8226185840427838,plagioclase,1.699599056317217,0.8769804722744332,False
olivine,hand,t0364,191,99,1.0,False,8.537736462515939e-07,hcp,0.8811171831826122,0.881116329408966,False
hcp,hand,t0433,134,100,1.0,False,0.0,olivine,0.8811171831826122,0.8811171831826122,False
lcp,hand,t0576,16,66,1.0,False,2.173505811493233,plagioclase,3.0558288477900164,0.8823230362967833,False
lcp,confirmed,t1299,2467313592,9,1.0,True,1.1100584466837633,plagioclase,1.996635143915989,0.8865766972322258,False
lcp,hand,t0531,148,323,1.0,False,0.9350165724625784,plagioclase,1.8216650745859404,0.886648502123362,False
lcp,hand,t0530,297,150,1.0,False,0.8900957136478747,plagioclase,1.7790803108769038,0.8889845972290291,False
lcp,hand,t0672,31,52,1.0,False,1.793304847755401,plagioclase,2.685609628135502,0.8923047803801012,False
lcp,hand,t0672,237,391,1.0,False,0.7495988312527105,plagioclase,1.6420797124145508,0.8924808811618402,False
lcp,hand,t0578,10,219,1.0,False,1.6958628968901948,hcp,2.588582323012761,0.8927194261225664,False
plagioclase,hand,t0600,963,198,1.0,False,0.8076698704085009,hcp,1.7024716018787076,0.8948017314702067,False
lcp,hand,t0600,225,313,1.0,False,0.6679392422006073,plagioclase,1.5628076775050073,0.8948684353044,False
plagioclase,hand,t0525,775,472,1.0,False,0.8135768222293294,hcp,1.70934849542622,0.8957716731968905,False
lcp,hand,t0436,145,498,1.0,False,1.472498429427567,hcp,2.3714470892885804,0.8989486598610135,False
lcp,hand,t0530,47,350,1.0,False,1.1746552287659229,plagioclase,2.0743299247247533,0.8996746959588304,False
junk,tag,t1248,1309782293,12,0.5,False,5.159581985596287,bland,6.063187960854083,0.9036059752577961,False
lcp,hand,t0437,80,137,1.0,False,2.165566938710808,plagioclase,3.069441631537894,0.903874692827086,False
lcp,hand,t0602,218,340,1.0,False,2.9471601164026984,bland,3.851554524638162,0.9043944082354636,False
bland,reassigned,t1248,3155518641,29,1.0,False,1.6350840821805357,junk,2.541603365947407,0.9065192837668712,False
lcp,confirmed,t1321,3577536051,9298,1.0,False,2.6079378401477054,bland,3.514808527285182,0.9068706871374768,False
lcp,hand,t0530,195,311,1.0,False,1.6047430438256745,plagioclase,2.5138741488349603,0.9091311050092858,False
lcp,hand,t0294,4,1454,1.0,False,1.5265097773423746,plagioclase,2.437262887744787,0.9107531104024125,False
junk,tag,t1162,582072081,3560,1.0,False,3.1970991949533647,bland,4.115302613629485,0.9182034186761201,False
lcp,hand,t0507,4,71,1.0,False,2.645474685238678,bland,3.5657534843489893,0.9202787991103114,False
lcp,hand,t0579,65,32,1.0,False,1.0283820052522894,plagioclase,1.9497040856528625,0.9213220804005731,False
lcp,hand,t0599,280,73,1.0,False,2.4731736456084445,bland,3.3997431799238496,0.926569534315405,False
lcp,hand,t0364,56,34,1.0,False,1.3821477112116707,hcp,2.3089211392252396,0.9267734280135689,False
lcp,hand,t0435,317,278,1.0,False,1.4806106287365723,hcp,2.408174307256489,0.9275636785199166,False
plagioclase,hand,t0531,937,59,1.0,False,0.6006993153075736,hcp,1.5298380696243978,0.9291387543168242,False
lcp,hand,t0435,313,217,1.0,False,0.8063948216135053,plagioclase,1.7362778253522457,0.9298830037387404,False
lcp,hand,t0530,158,858,1.0,False,0.8986348986971144,plagioclase,1.8287412385640083,0.9301063398668938,False
lcp,hand,t0435,379,152,1.0,False,2.054771613667599,hcp,2.9856730154349127,0.9309014017673136,False
lcp,hand,t0578,2,29,1.0,False,1.2339338724865478,plagioclase,2.1649092371842973,0.9309753646977494,False
lcp,hand,t0363,17,66,1.0,False,1.2542237049397629,hcp,2.190326118880033,0.9361024139402703,False
lcp,hand,t0530,211,812,1.0,False,1.2412336272676134,plagioclase,2.178330511006475,0.9370968837388614,False
lcp,hand,t0601,250,48,1.0,False,1.153558445527382,plagioclase,2.0962230270593545,0.9426645815319725,False
alteration,tag,t1086,2484598998,245,1.0,False,1.960411007318341,olivine,2.907633670141719,0.9472226628233782,False
junk,tag,t1248,534569912,39,1.0,False,4.701097524828688,bland,5.650662698720837,0.9495651738921493,False
lcp,hand,t0364,98,243,1.0,False,0.4676927377213705,plagioclase,1.4206052864742054,0.9529125487528349,False
junk,tag,t1105,3075518832,20,1.0,False,1.2490344781135658,bland,2.2027928969604984,0.9537584188469326,False
junk,tag,t1248,611285993,42,0.75,False,5.5402350374467595,bland,6.494397581304342,0.9541625438575823,False
lcp,hand,t0599,236,1375,1.0,False,2.7180318816457056,bland,3.677449591871401,0.9594177102256953,False
lcp,hand,t0579,31,130,1.0,False,1.9985918015555812,hcp,2.9628437317066414,0.9642519301510601,False
lcp,hand,t0364,11,239,1.0,False,1.3097451522714094,plagioclase,2.2744558681207745,0.9647107158493651,False
lcp,hand,t0530,123,137,1.0,False,1.967114199730813,plagioclase,2.9400358276969625,0.9729216279661494,False
junk,tag,t1105,2631961239,24,1.0,False,50.62114752866444,bland,51.5945261500002,0.9733786213357618,False
lcp,hand,t0578,8,61,1.0,False,1.0327973095630343,plagioclase,2.0064351224672463,0.973637812904212,False
lcp,hand,t0433,76,222,1.0,False,2.7838650761890005,bland,3.7592515660440524,0.9753864898550519,False
lcp,hand,t0528,77,30,1.0,False,1.2626883338224455,plagioclase,2.238650769040351,0.9759624352179057,False
lcp,hand,t0530,263,564,1.0,False,0.7841531681512468,plagioclase,1.7603480995494687,0.9761949313982219,False
lcp,hand,t0364,285,808,1.0,False,0.7810429047790566,plagioclase,1.7582306350475903,0.9771877302685337,False
lcp,hand,t0672,189,124,1.0,False,0.8949154470471363,plagioclase,1.873879409440719,0.9789639623935826,False
lcp,hand,t0601,72,45,1.0,False,0.9906806592619692,plagioclase,1.9718710757172162,0.981190416455247,False
lcp,hand,t0530,168,764,1.0,False,0.8359521236202783,plagioclase,1.8229759633259526,0.9870238397056743,False
lcp,hand,t0363,5,510,1.0,False,0.8959571643610642,plagioclase,1.88690421869618,0.9909470543351158,False
lcp,hand,t0434,120,18,1.0,False,2.625283145962586,bland,3.6168681967839773,0.9915850508213913,False
lcp,hand,t0597,187,65,1.0,False,1.288556045025183,plagioclase,2.281039625399919,0.9924835803747358,False
lcp,hand,t0435,247,29,1.0,False,0.7674290785783104,plagioclase,1.760063744864657,0.9926346662863466,False
lcp,hand,t0504,48,97,1.0,False,0.9810752888901777,plagioclase,1.975755936474573,0.9946806475843952,False
lcp,hand,t0671,266,37,1.0,False,1.117389808266663,plagioclase,2.113313945140941,0.9959241368742779,False
lcp,hand,t0598,153,87,1.0,False,1.0256654031232624,plagioclase,2.021648863113841,0.9959834599905788,False
lcp,hand,t0673,145,120,1.0,False,0.9330744832838372,plagioclase,1.930174013845039,0.9970995305612017,False
lcp,hand,t0435,285,249,1.0,False,1.2783295062192988,hcp,2.276303951912366,0.997974445693067,False
lcp,hand,t0363,13,221,1.0,False,0.52637513834823,plagioclase,1.5277833079327037,1.0014081695844737,False
lcp,hand,t0597,70,31,1.0,False,1.2734594659124998,plagioclase,2.2784206163814575,1.0049611504689577,False
alteration,tag,t1086,3631665538,77,1.0,False,1.8692017231712832,olivine,2.8772988312959495,1.0080971081246664,False
lcp,hand,t0602,80,2992,1.0,False,2.47136937313599,bland,3.480644410065073,1.009275036929083,False
lcp,hand,t0435,99,158,1.0,False,1.6660255602969072,hcp,2.67635748149179,1.0103319211948827,False
lcp,hand,t0579,6,70,1.0,False,1.2212741548091839,hcp,2.231871535074561,1.0105973802653772,False
plagioclase,hand,t0240,101,147,1.0,False,0.0,hcp,1.0107652007887487,1.0107652007887487,False
lcp,hand,t0601,210,20,1.0,False,1.4318244489318872,plagioclase,2.442800643173548,1.0109761942416606,False
lcp,hand,t0672,209,34,1.0,False,0.8237694238281252,plagioclase,1.8399457127442502,1.016176288916125,False
lcp,hand,t0600,311,632,1.0,False,1.2694681929231841,plagioclase,2.2858978440339053,1.0164296511107211,False
lcp,hand,t0580,4,72,1.0,False,1.3420825440426298,plagioclase,2.360751575029865,1.0186690309872353,False
bland,reassigned,t1371,992434454,563,1.0,False,2.278354902320002,junk,3.2977906102715324,1.0194357079515304,False
lcp,hand,t0504,74,91,1.0,False,2.677095466550425,plagioclase,3.6969644546277913,1.0198689880773664,False
alteration,tag,t1086,3277905850,199,1.0,False,0.7531484756391784,olivine,1.7770379194639263,1.023889443824748,False
lcp,hand,t0504,72,17,1.0,False,1.7756921700375485,plagioclase,2.799762205312416,1.0240700352748673,False
lcp,hand,t0579,69,112,1.0,False,1.3073941074189044,plagioclase,2.3341590142232738,1.0267649068043694,False
bland,reassigned,t1371,727736638,359,1.0,False,2.422904895311802,junk,3.4503497387806648,1.0274448434688628,False
lcp,hand,t0364,115,114,1.0,False,1.0086946678409068,plagioclase,2.0372863168613264,1.0285916490204197,False
lcp,hand,t0504,92,50,1.0,False,2.505054005653907,plagioclase,3.533784725135459,1.028730719481552,False
lcp,hand,t0600,155,2260,1.0,False,1.0488615195346225,plagioclase,2.0786401601045594,1.029778640569937,False
lcp,hand,t0670,181,354,1.0,False,0.4301845400051003,plagioclase,1.4617720185181144,1.0315874785130141,False
bland,reassigned,t1248,3019759860,1270,0.5,False,1.6692235630491319,junk,2.7032651205550606,1.0340415575059287,False
lcp,hand,t0435,257,475,1.0,False,1.003325781365325,plagioclase,2.038029082452816,1.034703301087491,False
lcp,hand,t0601,276,1372,1.0,False,1.1623776262208925,plagioclase,2.197490898834177,1.0351132726132846,False
lcp,hand,t0576,30,6842,1.0,False,1.916951954276417,hcp,2.952656934530995,1.035704980254578,False
lcp,hand,t0602,301,35,1.0,False,0.9907894600055095,plagioclase,2.0269655883095505,1.036176128304041,False
junk,tag,t1090,927872022,10,1.0,False,10.019761042747735,bland,11.056456857702594,1.036695814954859,False
alteration,tag,t1090,3334248611,882,1.0,False,1.3641843010919756,plagioclase,2.410068486225047,1.0458841851330716,False
lcp,hand,t0530,84,121,1.0,False,1.9069683090368073,plagioclase,2.953863633774236,1.0468953247374286,False
lcp,hand,t0599,201,172,1.0,False,2.108419479624724,plagioclase,3.1584560512950164,1.0500365716702924,False
lcp,hand,t0364,72,147,1.0,False,0.6360051743099225,plagioclase,1.6865382576926815,1.050533083382759,False
lcp,hand,t0579,57,52,1.0,False,2.0739256352768964,hcp,3.1278265333302655,1.053900898053369,False
lcp,hand,t0505,88,58,1.0,False,0.8577781351581479,plagioclase,1.9118942681753712,1.0541161330172233,False
lcp,hand,t0599,203,65,1.0,False,1.0236518956561138,plagioclase,2.080921379297214,1.0572694836411003,False
lcp,hand,t0602,230,13,1.0,False,1.2008316052232584,plagioclase,2.2619654067232413,1.061133801499983,False
alteration,tag,t1086,3641088379,2029,1.0,False,2.6587003515390544,olivine,3.7207185341746185,1.0620181826355641,False
lcp,hand,t0579,8,113,1.0,False,1.4558551766667913,hcp,2.526707399913052,1.0708522232462607,False
lcp,hand,t0601,26,121,1.0,False,0.6134647700648316,plagioclase,1.686648645363521,1.0731838752986893,False
lcp,hand,t0528,287,1217,1.0,False,0.7853836389986419,plagioclase,1.8602981950245219,1.07491455602588,False
lcp,hand,t0505,106,149,1.0,False,2.4240677053172086,hcp,3.499499010141789,1.0754313048245803,False
lcp,hand,t0602,270,79,1.0,False,1.216811832947106,plagioclase,2.2944236667536497,1.0776118338065437,False
lcp,hand,t0364,57,1755,1.0,False,1.1285070259096603,plagioclase,2.206885415525119,1.0783783896154586,False
lcp,hand,t0599,229,26,1.0,False,1.6486583927634755,plagioclase,2.727269743467851,1.0786113507043755,False
bland,reassigned,t1371,1544175735,209,1.0,False,2.218506055769512,junk,3.2977094207574895,1.0792033649879773,False
lcp,hand,t0504,44,43,1.0,False,0.8992304955775982,plagioclase,1.9787248327708187,1.0794943371932204,False
lcp,hand,t0531,277,113,1.0,False,0.6013335633653509,plagioclase,1.681042917325038,1.0797093539596871,False
lcp,hand,t0433,435,31,1.0,False,0.9188688670756917,plagioclase,1.9996101419115124,1.0807412748358207,False
lcp,hand,t0531,233,307,1.0,False,0.6597058533756394,plagioclase,1.7416747429854733,1.081968889609834,False
lcp,hand,t0531,122,176,1.0,False,0.99477847712942,plagioclase,2.0774696758266122,1.082691198697192,False
lcp,hand,t0602,304,86,1.0,False,0.9334596532859424,plagioclase,2.0163048855808112,1.082845232294869,False
lcp,hand,t0599,112,905,1.0,False,1.00396708457536,plagioclase,2.090511440052267,1.0865443554769068,False
lcp,hand,t0437,64,438,1.0,False,0.871218825996985,plagioclase,1.9577889321357183,1.0865701061387334,False
lcp,hand,t0504,52,233,1.0,False,0.9268272308347536,plagioclase,2.0143714278283387,1.087544196993585,False
lcp,hand,t0598,169,53,1.0,False,1.8600152976448803,plagioclase,2.9482526330926015,1.0882373354477213,False
lcp,hand,t0530,105,2421,1.0,False,1.6568442517160855,plagioclase,2.7452695000454512,1.0884252483293657,False
lcp,hand,t0600,291,194,1.0,False,1.3460493914355633,plagioclase,2.436588157916441,1.0905387664808774,False
lcp,hand,t0598,36,1952,1.0,False,0.6991608675759912,plagioclase,1.792081900447258,1.0929210328712666,False
lcp,hand,t0431,4,120,1.0,False,1.2088423734131242,plagioclase,2.304987683577077,1.0961453101639527,False
lcp,hand,t0599,180,29,1.0,False,1.2757480277013928,plagioclase,2.373538032479622,1.0977900047782292,False
bland,reassigned,t1321,3262679296,24,1.0,False,2.4681022065834903,lcp,3.567470244573544,1.0993680379900534,False
lcp,hand,t0598,56,145,1.0,False,0.9460558859577668,plagioclase,2.05061358186702,1.1045576959092533,False
lcp,hand,t0505,34,43,1.0,False,2.058825668659592,plagioclase,3.163703104758201,1.1048774360986093,False
lcp,hand,t0525,242,568,1.0,False,0.5485093427531639,plagioclase,1.6544312967668016,1.1059219540136378,False
lcp,hand,t0602,183,31,1.0,False,2.359790340061945,plagioclase,3.4700865177756306,1.1102961777136855,False
lcp,hand,t0673,213,41,1.0,False,0.8231280835171828,plagioclase,1.935516180471429,1.1123880969542461,False
lcp,hand,t0579,51,54,1.0,False,1.2156698940198627,plagioclase,2.3317269893361408,1.116057095316278,False
lcp,hand,t0504,70,182,1.0,False,2.5869809463584525,plagioclase,3.7031448976628174,1.1161639513043649,False
lcp,hand,t0504,34,73,1.0,False,1.8389764025165851,plagioclase,2.9561006043421747,1.1171242018255896,False
lcp,hand,t0504,62,61,1.0,False,2.8156182882720975,plagioclase,3.9331162804550965,1.117497992182999,False
lcp,hand,t0433,313,32,1.0,False,1.2181704095051809,hcp,2.3381736388291143,1.1200032293239335,False
bland,reassigned,t1371,1892468526,385,1.0,False,2.517284967050541,junk,3.637985562209245,1.120700595158704,False
lcp,hand,t0508,22,482,1.0,False,1.80348348259509,hcp,2.9254138898725883,1.1219304072774983,False
lcp,hand,t0671,106,97,1.0,False,1.5159681691310016,plagioclase,2.6447235400759186,1.128755370944917,False
lcp,hand,t0504,90,19,1.0,False,1.4717761569389702,hcp,2.603511058522917,1.1317349015839466,False
lcp,hand,t0434,110,152,1.0,False,2.249311835666918,hcp,3.3825332487115567,1.1332214130446387,False
lcp,hand,t0364,71,1210,1.0,False,0.8135200507138977,plagioclase,1.9474310196449414,1.1339109689310436,False
lcp,hand,t0530,53,4655,1.0,False,0.8874075156923978,plagioclase,2.022175666754281,1.1347681510618832,False
lcp,hand,t0431,12,705,1.0,False,1.654318020833332,hcp,2.7898434771802547,1.1355254563469228,False
lcp,hand,t0579,2,233,1.0,False,1.962929831950998,hcp,3.0995876399268623,1.1366578079758642,False
lcp,hand,t0598,292,108,1.0,False,1.0907735606912663,plagioclase,2.2279855010852265,1.1372119403939602,False
lcp,hand,t0600,287,6,1.0,True,1.1786024803626196,plagioclase,2.316639970321074,1.1380374899584544,False
lcp,hand,t0528,128,728,1.0,False,1.0221310878586751,plagioclase,2.162701874929694,1.1405707870710187,False
lcp,hand,t0601,108,210,1.0,False,0.5945525851963576,plagioclase,1.736089675596067,1.1415370903997095,False
lcp,hand,t0431,32,84,1.0,False,1.8695368111129747,plagioclase,3.0121124219754334,1.1425756108624587,False
lcp,hand,t0599,120,1716,1.0,False,0.9464005276659584,plagioclase,2.0907559375279936,1.1443554098620352,False
bland,reassigned,t1371,3775670883,175,1.0,False,2.0569072106934523,junk,3.201272144577117,1.1443649338836646,False
lcp,hand,t0531,298,46,1.0,False,1.4050562049309663,plagioclase,2.549591633419435,1.1445354284884688,False
lcp,hand,t0530,171,35,1.0,False,1.2689429678366158,plagioclase,2.4138469744977287,1.144904006661113,False
lcp,hand,t0431,29,224,1.0,False,2.068182222701131,hcp,3.2135206569909673,1.1453384342898363,False
lcp,hand,t0431,8,885,1.0,False,1.5898211502522241,plagioclase,2.7383959963350692,1.148574846082845,False
junk,tag,t1085,3701650174,38,1.0,False,2.485946624399586,bland,3.6357473026665543,1.1498006782669683,False
lcp,hand,t0504,66,88,1.0,False,1.5883749104096099,hcp,2.739957721981517,1.1515828115719073,False
lcp,hand,t0528,66,2230,1.0,False,0.9410368007603497,plagioclase,2.0931592125907303,1.1521224118303808,False
alteration,tag,t1086,3402105396,228,1.0,False,0.6680401692590325,olivine,1.8213243336782967,1.1532841644192642,False
junk,tag,t1375,471423207,26,1.0,False,6.165830389090033,bland,7.319244747195604,1.1534143581055716,False
lcp,hand,t0579,47,174,1.0,False,1.5963539464006642,hcp,2.751396346296253,1.155042399895589,False
lcp,hand,t0364,93,27,1.0,False,0.9789861470784379,plagioclase,2.137862080435028,1.1588759333565903,False
bland,reassigned,t1162,737499682,183,1.0,False,1.9539632213417728,junk,3.1163215727459233,1.1623583514041504,False
lcp,hand,t0579,13,183,1.0,False,2.734126426820496,hcp,3.9025657898823165,1.1684393630618204,False
lcp,hand,t0672,37,141,1.0,False,2.0750174769209444,plagioclase,3.24707313375992,1.1720556568389755,False
lcp,hand,t0579,61,242,1.0,False,1.1912286835572616,plagioclase,2.3669407517381584,1.1757120681808968,False
bland,reassigned,t1442,3073750029,469248,1.0,False,3.0359347341191136,junk,4.213886752418413,1.1779520182992997,False
junk,tag,t1248,2477369513,692,0.5,False,4.452888658138835,bland,5.6329739178387355,1.1800852596999007,False
lcp,hand,t0530,67,65,1.0,False,1.287842454529967,plagioclase,2.4680026873588647,1.1801602328288978,False
lcp,hand,t0599,107,693,1.0,False,1.1995891102130685,plagioclase,2.381215171074528,1.1816260608614595,False
bland,reassigned,t1248,1345486217,18,1.0,False,1.7908524252797613,junk,2.9741623900526033,1.183309964772842,False
lcp,hand,t0597,42,46,1.0,False,1.3777923089731139,plagioclase,2.5612784965678306,1.1834861875947167,False
lcp,hand,t0601,227,13,1.0,False,0.7738259036448157,plagioclase,1.9577758011118251,1.1839498974670093,False
lcp,hand,t0531,104,1123,1.0,False,1.6737236236365014,plagioclase,2.8582894095182554,1.184565785881754,False
lcp,hand,t0431,34,30,1.0,False,1.9888997900403997,plagioclase,3.175844983650909,1.186945193610509,False
lcp,hand,t0504,42,36,1.0,False,1.0497258359691715,plagioclase,2.2375224429172538,1.1877966069480823,False
lcp,hand,t0602,299,1025,1.0,False,1.0759030389138036,plagioclase,2.264339641820427,1.1884366029066236,False
lcp,hand,t0433,327,616,1.0,False,0.6754423244862664,plagioclase,1.8705673960915745,1.1951250716053081,False
lcp,hand,t0365,53,71,1.0,False,1.0947199898157314,plagioclase,2.2917599231365697,1.1970399333208384,False
junk,tag,t1248,2231445013,62,0.75,False,4.621990996784133,bland,5.820825891260738,1.1988348944766054,False
lcp,hand,t0528,124,958,1.0,False,0.9470515406455977,plagioclase,2.146081865328533,1.1990303246829352,False
lcp,hand,t0433,72,77,1.0,False,0.8557434362491166,plagioclase,2.060072307766483,1.2043288715173661,False
lcp,hand,t0600,27,342,1.0,False,0.9358278640350775,plagioclase,2.143135552062172,1.2073076880270945,False
lcp,hand,t0531,261,4012,1.0,False,2.268432601664417,plagioclase,3.478193331093342,1.209760729428925,False
lcp,hand,t0579,27,29,1.0,False,2.045628172985653,hcp,3.2581387257124526,1.2125105527267994,False
lcp,hand,t0528,257,41,1.0,False,0.8523678737723046,plagioclase,2.0653295490513135,1.2129616752790089,False
alteration,tag,t1090,2848332145,160,1.0,False,1.3493789414355337,olivine,2.562910684142737,1.2135317427072034,False
alteration,confirmed,t1087,598462747,1,1.0,True,2.0399188392298466,lcp,3.254495619283926,1.2145767800540792,False
lcp,hand,t0601,192,194,1.0,False,0.9052592427130514,plagioclase,2.120195506290826,1.2149362635777745,False
lcp,hand,t0602,165,64,1.0,False,2.185930857957535,plagioclase,3.401036596903228,1.215105738945693,False
lcp,hand,t0359,28,290,1.0,False,1.3042737767118544,plagioclase,2.5213927415594757,1.2171189648476213,False
lcp,hand,t0601,186,50,1.0,False,1.5790412154400992,plagioclase,2.7965867068401806,1.2175454914000814,False
lcp,hand,t0602,198,51,1.0,False,1.1591884370182193,plagioclase,2.3777948957148265,1.2186064586966072,False
lcp,hand,t0579,29,222,1.0,False,2.6857842020062326,bland,3.9063789566960874,1.2205947546898548,False
alteration,tag,t1086,321094986,977,1.0,False,0.6064141613874018,olivine,1.8272251125444963,1.2208109511570946,False
lcp,hand,t0598,43,1568,1.0,False,1.761991694254347,plagioclase,2.987394125134403,1.225402430880056,False
lcp,hand,t0435,353,58,1.0,False,0.9175666946770191,plagioclase,2.1444128003605707,1.2268461056835516,False
lcp,hand,t0435,61,295,1.0,False,1.2006317067592471,plagioclase,2.429118713261628,1.2284870065023807,False
lcp,hand,t0527,107,57,1.0,False,1.29747758588107,plagioclase,2.527271462266779,1.2297938763857088,False
alteration,tag,t1090,2499244167,5,1.0,True,1.6843533794639993,plagioclase,2.9183818185227155,1.2340284390587162,False
junk,tag,t1090,2339902454,12941,1.0,False,7.438944799261462,bland,8.675059219689764,1.2361144204283026,False
lcp,hand,t0602,239,19,1.0,False,2.2706653603648816,plagioclase,3.5077387280216548,1.2370733676567731,False
lcp,hand,t0431,35,31,1.0,False,2.192953399941101,plagioclase,3.430200465813592,1.237247065872491,False
alteration,tag,t1086,1146794023,39,1.0,False,1.3055092348760902,olivine,2.5433554964352214,1.2378462615591312,False
lcp,hand,t0579,9,41,1.0,False,1.7153132500743344,plagioclase,2.953601538206844,1.2382882881325095,False
lcp,hand,t0670,131,476,1.0,False,1.3591950673669762,plagioclase,2.5988007095793764,1.2396056422124002,False
bland,reassigned,t1371,3436067439,402,1.0,False,2.2440654340143706,junk,3.484465040729125,1.2403996067147545,False
lcp,hand,t0435,59,285,1.0,False,0.9087983217772646,plagioclase,2.1505030215114007,1.241704699734136,False
lcp,hand,t0672,22,91,1.0,False,0.6437153100463356,plagioclase,1.8863257225416068,1.2426104124952713,False
lcp,hand,t0434,196,193,1.0,False,2.7390613980580882,hcp,3.982949772831634,1.2438883747735456,False
alteration,tag,t1090,705168449,28,1.0,False,1.282628318807074,olivine,2.5273293938530683,1.2447010750459944,False
lcp,hand,t0507,14,66,1.0,False,1.6056226023730498,plagioclase,2.8526266331324766,1.2470040307594268,False
lcp,hand,t0598,93,506,1.0,False,1.634533340481432,plagioclase,2.882324324328132,1.2477909838467,False
lcp,hand,t0431,31,94,1.0,False,2.037597307466654,plagioclase,3.2859523604949334,1.2483550530282796,False
lcp,hand,t0602,268,108,1.0,False,1.6489828675058082,plagioclase,2.8979724064371903,1.248989538931382,False
lcp,hand,t0505,76,97,1.0,False,1.1159387529779947,plagioclase,2.366891933690245,1.2509531807122503,False
lcp,hand,t0601,279,77,1.0,False,0.9645393370136409,plagioclase,2.2183343117361933,1.2537949747225525,False
lcp,hand,t0599,83,514,1.0,False,1.6380947353015582,plagioclase,2.8930801958161,1.2549854605145419,False
lcp,hand,t0579,15,78,1.0,False,2.270057551649174,hcp,3.5250547339381035,1.2549971822889296,False
lcp,hand,t0437,40,141,1.0,False,0.9356836679195935,plagioclase,2.191806055980309,1.2561223880607155,False
lcp,hand,t0436,38,17,1.0,False,0.8966123578543874,plagioclase,2.1534371541126824,1.256824796258295,False
